order_detail_id,order_date,product_id,customer_id,territory_id,sales_order_number,sales_order_line_number,quantity,unitprice_rupiah,totalprice_rupiah,totalcost_rupiah,shippingprice_rupiah
SO53708-1,2018-09-02,363,11538,4,SO53708,1,1,32129860,32129860,17527738.2,803247.2
SO53712-2,2018-09-02,480,11462,9,SO53712,2,1,32060,32060,11991,802.2
SO53712-1,2018-09-02,355,11462,9,SO53712,1,1,32479860,32479860,17718673,811997.2
SO53713-2,2018-09-02,537,11894,9,SO53713,2,1,490000,490000,183260,12250
SO53713-3,2018-09-02,528,11894,9,SO53713,3,1,69860,69860,26128.2,1747.2
SO53713-4,2018-09-02,222,11894,9,SO53713,4,1,489860,489860,183208.2,12247.2
SO53713-1,2018-09-02,355,11894,9,SO53713,1,1,32479860,32479860,17718673,811997.2
SO53721-1,2018-09-03,353,11568,10,SO53721,1,1,32479860,32479860,17718673,811997.2
SO53753-1,2018-09-03,537,11173,1,SO53753,1,1,490000,490000,183260,12250
SO53765-2,2018-09-03,214,11008,9,SO53765,2,1,489860,489860,183208.2,12247.2
SO53765-1,2018-09-03,561,11008,9,SO53765,1,1,33376980,33376980,20747130.6,834425.2
SO53768-1,2018-09-03,353,11754,9,SO53768,1,1,32479860,32479860,17718673,811997.2
SO53769-2,2018-09-03,537,11917,9,SO53769,2,1,490000,490000,183260,12250
SO53769-3,2018-09-03,528,11917,9,SO53769,3,1,69860,69860,26128.2,1747.2
SO53769-4,2018-09-03,480,11917,9,SO53769,4,1,32060,32060,11991,802.2
SO53769-1,2018-09-03,363,11917,9,SO53769,1,1,32129860,32129860,17527738.2,803247.2
SO53786-1,2018-09-04,480,11196,1,SO53786,1,1,32060,32060,11991,802.2
SO53787-1,2018-09-04,480,11279,1,SO53787,1,1,32060,32060,11991,802.2
SO53789-1,2018-09-04,541,11262,6,SO53789,1,1,405860,405860,151792.2,10147.2
SO53824-2,2018-09-04,485,11916,9,SO53824,2,1,307720,307720,115087,7693
SO53824-3,2018-09-04,472,11916,9,SO53824,3,1,889000,889000,332486,22225
SO53824-1,2018-09-04,357,11916,9,SO53824,1,1,32479860,32479860,17718673,811997.2
SO53828-4,2018-09-04,217,12296,7,SO53828,4,1,489860,489860,183208.2,12247.2
SO53828-3,2018-09-04,477,12296,7,SO53828,3,1,69860,69860,26128.2,1747.2
SO53828-2,2018-09-04,479,12296,7,SO53828,2,1,125860,125860,47072.2,3147.2
SO53828-1,2018-09-04,562,12296,7,SO53828,1,1,33376980,33376980,20747130.6,834425.2
SO53834-1,2018-09-05,491,11019,6,SO53834,1,1,755860,755860,582012.2,18897.2
SO53835-2,2018-09-05,540,11300,6,SO53835,2,1,456400,456400,170693.6,11410
SO53835-3,2018-09-05,487,11300,6,SO53835,3,1,769860,769860,287928.2,19247.2
SO53835-1,2018-09-05,529,11300,6,SO53835,1,1,55860,55860,20892.2,1397.2
SO53838-2,2018-09-05,528,11215,6,SO53838,2,1,69860,69860,26128.2,1747.2
SO53838-3,2018-09-05,486,11215,6,SO53838,3,1,2226000,2226000,832524,55650
SO53838-1,2018-09-05,536,11215,6,SO53838,1,1,419860,419860,157028.2,10497.2
SO53852-1,2018-09-05,537,11208,4,SO53852,1,1,490000,490000,183260,12250
SO53852-2,2018-09-05,528,11208,4,SO53852,2,1,69860,69860,26128.2,1747.2
SO53852-3,2018-09-05,485,11208,4,SO53852,3,1,307720,307720,115087,7693
SO53852-4,2018-09-05,478,11208,4,SO53852,4,1,139860,139860,52308.2,3497.2
SO53852-5,2018-09-05,477,11208,4,SO53852,5,1,69860,69860,26128.2,1747.2
SO53852-6,2018-09-05,487,11208,4,SO53852,6,1,769860,769860,287928.2,19247.2
SO53865-1,2018-09-05,353,11768,9,SO53865,1,1,32479860,32479860,17718673,811997.2
SO53866-2,2018-09-05,477,11915,9,SO53866,2,1,69860,69860,26128.2,1747.2
SO53866-3,2018-09-05,478,11915,9,SO53866,3,1,139860,139860,52308.2,3497.2
SO53866-4,2018-09-05,217,11915,9,SO53866,4,1,489860,489860,183208.2,12247.2
SO53866-1,2018-09-05,353,11915,9,SO53866,1,1,32479860,32479860,17718673,811997.2
SO53876-2,2018-09-06,478,12130,8,SO53876,2,1,139860,139860,52308.2,3497.2
SO53876-3,2018-09-06,477,12130,8,SO53876,3,1,69860,69860,26128.2,1747.2
SO53876-1,2018-09-06,357,12130,8,SO53876,1,1,32479860,32479860,17718673,811997.2
SO53877-2,2018-09-06,222,12621,7,SO53877,2,1,489860,489860,183208.2,12247.2
SO53877-1,2018-09-06,359,12621,7,SO53877,1,1,32129860,32129860,17527738.2,803247.2
SO53878-4,2018-09-06,485,12299,10,SO53878,4,1,307720,307720,115087,7693
SO53878-3,2018-09-06,537,12299,10,SO53878,3,1,490000,490000,183260,12250
SO53878-2,2018-09-06,528,12299,10,SO53878,2,1,69860,69860,26128.2,1747.2
SO53878-1,2018-09-06,359,12299,10,SO53878,1,1,32129860,32129860,17527738.2,803247.2
SO53881-1,2018-09-06,484,11463,9,SO53881,1,1,111300,111300,41626.2,2783.2
SO53884-1,2018-09-06,480,11521,1,SO53884,1,1,32060,32060,11991,802.2
SO53886-1,2018-09-06,480,11288,4,SO53886,1,1,32060,32060,11991,802.2
SO53904-3,2018-09-06,225,11408,10,SO53904,3,1,125860,125860,96912.2,3147.2
SO53904-2,2018-09-06,538,11408,10,SO53904,2,1,300860,300860,112522.2,7522.2
SO53904-1,2018-09-06,529,11408,10,SO53904,1,1,55860,55860,20892.2,1397.2
SO53915-1,2018-09-06,359,11765,9,SO53915,1,1,32129860,32129860,17527738.2,803247.2
SO53916-2,2018-09-06,485,11899,9,SO53916,2,1,307720,307720,115087,7693
SO53916-3,2018-09-06,465,11899,9,SO53916,3,1,342860,342860,128230.2,8572.2
SO53916-4,2018-09-06,488,11899,9,SO53916,4,1,755860,755860,582012.2,18897.2
SO53916-1,2018-09-06,359,11899,9,SO53916,1,1,32129860,32129860,17527738.2,803247.2
SO53919-1,2018-09-06,562,15101,8,SO53919,1,1,33376980,33376980,20747130.6,834425.2
SO53919-2,2018-09-06,214,15101,8,SO53919,2,1,489860,489860,183208.2,12247.2
SO53927-2,2018-09-07,477,11125,9,SO53927,2,1,69860,69860,26128.2,1747.2
SO53927-3,2018-09-07,463,11125,9,SO53927,3,1,342860,342860,128230.2,8572.2
SO53927-1,2018-09-07,478,11125,9,SO53927,1,1,139860,139860,52308.2,3497.2
SO53971-2,2018-09-07,478,11099,9,SO53971,2,1,139860,139860,52308.2,3497.2
SO53971-3,2018-09-07,477,11099,9,SO53971,3,1,69860,69860,26128.2,1747.2
SO53971-4,2018-09-07,490,11099,9,SO53971,4,1,755860,755860,582012.2,18897.2
SO53971-1,2018-09-07,361,11099,9,SO53971,1,1,32129860,32129860,17527738.2,803247.2
SO53972-1,2018-09-07,359,11963,9,SO53972,1,1,32129860,32129860,17527738.2,803247.2
SO53978-4,2018-09-08,463,11489,10,SO53978,4,1,342860,342860,128230.2,8572.2
SO53978-3,2018-09-08,477,11489,10,SO53978,3,1,69860,69860,26128.2,1747.2
SO53978-2,2018-09-08,478,11489,10,SO53978,2,1,139860,139860,52308.2,3497.2
SO53978-1,2018-09-08,355,11489,10,SO53978,1,1,32479860,32479860,17718673,811997.2
SO53979-2,2018-09-08,478,11491,10,SO53979,2,1,139860,139860,52308.2,3497.2
SO53979-1,2018-09-08,355,11491,10,SO53979,1,1,32479860,32479860,17718673,811997.2
SO53989-1,2018-09-08,489,11148,9,SO53989,1,1,755860,755860,582012.2,18897.2
SO53993-2,2018-09-08,484,11078,6,SO53993,2,1,111300,111300,41626.2,2783.2
SO53993-1,2018-09-08,529,11078,6,SO53993,1,1,55860,55860,20892.2,1397.2
SO53994-1,2018-09-08,539,11530,6,SO53994,1,1,349860,349860,130848.2,8747.2
SO54010-1,2018-09-08,538,11566,7,SO54010,1,1,300860,300860,112522.2,7522.2
SO54031-2,2018-09-08,480,11907,9,SO54031,2,1,32060,32060,11991,802.2
SO54031-1,2018-09-08,361,11907,9,SO54031,1,1,32129860,32129860,17527738.2,803247.2
SO54037-1,2018-09-08,575,15116,8,SO54037,1,1,33376980,33376980,20747130.6,834425.2
SO54037-2,2018-09-08,217,15116,8,SO54037,2,1,489860,489860,183208.2,12247.2
SO54037-3,2018-09-08,225,15116,8,SO54037,3,1,125860,125860,96912.2,3147.2
SO54039-1,2018-09-09,361,12510,7,SO54039,1,1,32129860,32129860,17527738.2,803247.2
SO54040-5,2018-09-09,214,11572,7,SO54040,5,1,489860,489860,183208.2,12247.2
SO54040-4,2018-09-09,225,11572,7,SO54040,4,1,125860,125860,96912.2,3147.2
SO54040-3,2018-09-09,477,11572,7,SO54040,3,1,69860,69860,26128.2,1747.2
SO54040-2,2018-09-09,478,11572,7,SO54040,2,1,139860,139860,52308.2,3497.2
SO54040-1,2018-09-09,355,11572,7,SO54040,1,1,32479860,32479860,17718673,811997.2
SO54051-2,2018-09-09,463,11331,6,SO54051,2,1,342860,342860,128230.2,8572.2
SO54051-1,2018-09-09,489,11331,6,SO54051,1,1,755860,755860,582012.2,18897.2
SO54055-2,2018-09-09,528,11506,6,SO54055,2,1,69860,69860,26128.2,1747.2
SO54055-3,2018-09-09,485,11506,6,SO54055,3,1,307720,307720,115087,7693
SO54055-4,2018-09-09,478,11506,6,SO54055,4,1,139860,139860,52308.2,3497.2
SO54055-5,2018-09-09,477,11506,6,SO54055,5,1,69860,69860,26128.2,1747.2
SO54055-6,2018-09-09,234,11506,6,SO54055,6,1,699860,699860,538892.2,17497.2
SO54055-1,2018-09-09,536,11506,6,SO54055,1,1,419860,419860,157028.2,10497.2
SO54095-2,2018-09-09,217,11439,7,SO54095,2,1,489860,489860,183208.2,12247.2
SO54095-1,2018-09-09,567,11439,7,SO54095,1,1,10392900,10392900,6460227.2,259823.2
SO54097-2,2018-09-09,487,11900,9,SO54097,2,1,769860,769860,287928.2,19247.2
SO54097-1,2018-09-09,353,11900,9,SO54097,1,1,32479860,32479860,17718673,811997.2
SO54100-2,2018-09-09,222,11401,7,SO54100,2,1,489860,489860,183208.2,12247.2
SO54100-1,2018-09-09,606,11401,7,SO54100,1,1,7559860,7559860,4811094.4,188997.2
SO54104-2,2018-09-10,480,12607,7,SO54104,2,1,32060,32060,11991,802.2
SO54104-1,2018-09-10,355,12607,7,SO54104,1,1,32479860,32479860,17718673,811997.2
SO54111-3,2018-09-10,222,12124,7,SO54111,3,1,489860,489860,183208.2,12247.2
SO54111-2,2018-09-10,478,12124,7,SO54111,2,1,139860,139860,52308.2,3497.2
SO54111-1,2018-09-10,361,12124,7,SO54111,1,1,32129860,32129860,17527738.2,803247.2
SO54112-2,2018-09-10,529,11330,6,SO54112,2,1,55860,55860,20892.2,1397.2
SO54112-1,2018-09-10,539,11330,6,SO54112,1,1,349860,349860,130848.2,8747.2
SO54113-2,2018-09-10,541,11091,6,SO54113,2,1,405860,405860,151792.2,10147.2
SO54113-3,2018-09-10,463,11091,6,SO54113,3,1,342860,342860,128230.2,8572.2
SO54113-1,2018-09-10,530,11091,6,SO54113,1,1,69860,69860,26128.2,1747.2
SO54116-2,2018-09-10,480,11176,6,SO54116,2,1,32060,32060,11991,802.2
SO54116-1,2018-09-10,540,11176,6,SO54116,1,1,456400,456400,170693.6,11410
SO54129-1,2018-09-10,528,11049,4,SO54129,1,1,69860,69860,26128.2,1747.2
SO54129-2,2018-09-10,537,11049,4,SO54129,2,1,490000,490000,183260,12250
SO54129-3,2018-09-10,214,11049,4,SO54129,3,1,489860,489860,183208.2,12247.2
SO54146-2,2018-09-10,479,12300,7,SO54146,2,1,125860,125860,47072.2,3147.2
SO54146-1,2018-09-10,561,12300,7,SO54146,1,1,33376980,33376980,20747130.6,834425.2
SO54147-1,2018-09-10,564,15084,8,SO54147,1,1,33376980,33376980,20747130.6,834425.2
SO54147-2,2018-09-10,214,15084,8,SO54147,2,1,489860,489860,183208.2,12247.2
SO54149-1,2018-09-11,359,11431,8,SO54149,1,1,32129860,32129860,17527738.2,803247.2
SO54149-2,2018-09-11,537,11431,8,SO54149,2,1,490000,490000,183260,12250
SO54149-3,2018-09-11,222,11431,8,SO54149,3,1,489860,489860,183208.2,12247.2
SO54184-1,2018-09-11,604,13257,8,SO54184,1,1,7559860,7559860,4811094.4,188997.2
SO54189-1,2018-09-12,361,11561,8,SO54189,1,1,32129860,32129860,17527738.2,803247.2
SO54190-1,2018-09-12,357,12125,8,SO54190,1,1,32479860,32479860,17718673,811997.2
SO54190-2,2018-09-12,478,12125,8,SO54190,2,1,139860,139860,52308.2,3497.2
SO54190-3,2018-09-12,477,12125,8,SO54190,3,1,69860,69860,26128.2,1747.2
SO54190-4,2018-09-12,214,12125,8,SO54190,4,1,489860,489860,183208.2,12247.2
SO54200-2,2018-09-12,478,11059,9,SO54200,2,1,139860,139860,52308.2,3497.2
SO54200-1,2018-09-12,477,11059,9,SO54200,1,1,69860,69860,26128.2,1747.2
SO54205-2,2018-09-12,222,11200,6,SO54205,2,1,489860,489860,183208.2,12247.2
SO54205-1,2018-09-12,465,11200,6,SO54205,1,1,342860,342860,128230.2,8572.2
SO54207-2,2018-09-12,465,11212,6,SO54207,2,1,342860,342860,128230.2,8572.2
SO54207-1,2018-09-12,530,11212,6,SO54207,1,1,69860,69860,26128.2,1747.2
SO54214-2,2018-09-12,536,11078,6,SO54214,2,1,419860,419860,157028.2,10497.2
SO54214-3,2018-09-12,485,11078,6,SO54214,3,1,307720,307720,115087,7693
SO54214-1,2018-09-12,528,11078,6,SO54214,1,1,69860,69860,26128.2,1747.2
SO54218-2,2018-09-12,477,11262,6,SO54218,2,1,69860,69860,26128.2,1747.2
SO54218-3,2018-09-12,217,11262,6,SO54218,3,1,489860,489860,183208.2,12247.2
SO54218-4,2018-09-12,490,11262,6,SO54218,4,1,755860,755860,582012.2,18897.2
SO54218-1,2018-09-12,478,11262,6,SO54218,1,1,139860,139860,52308.2,3497.2
SO54240-2,2018-09-12,485,11767,9,SO54240,2,1,307720,307720,115087,7693
SO54240-3,2018-09-12,486,11767,9,SO54240,3,1,2226000,2226000,832524,55650
SO54240-1,2018-09-12,363,11767,9,SO54240,1,1,32129860,32129860,17527738.2,803247.2
SO54241-2,2018-09-12,485,11952,9,SO54241,2,1,307720,307720,115087,7693
SO54241-3,2018-09-12,490,11952,9,SO54241,3,1,755860,755860,582012.2,18897.2
SO54241-1,2018-09-12,353,11952,9,SO54241,1,1,32479860,32479860,17718673,811997.2
SO54242-2,2018-09-12,485,11976,9,SO54242,2,1,307720,307720,115087,7693
SO54242-3,2018-09-12,480,11976,9,SO54242,3,1,32060,32060,11991,802.2
SO54242-1,2018-09-12,361,11976,9,SO54242,1,1,32129860,32129860,17527738.2,803247.2
SO54250-1,2018-09-13,355,12129,8,SO54250,1,1,32479860,32479860,17718673,811997.2
SO54250-2,2018-09-13,485,12129,8,SO54250,2,1,307720,307720,115087,7693
SO54250-3,2018-09-13,478,12129,8,SO54250,3,1,139860,139860,52308.2,3497.2
SO54250-4,2018-09-13,477,12129,8,SO54250,4,1,69860,69860,26128.2,1747.2
SO54252-2,2018-09-13,483,12292,10,SO54252,2,1,1680000,1680000,628320,42000
SO54252-1,2018-09-13,363,12292,10,SO54252,1,1,32129860,32129860,17527738.2,803247.2
SO54255-1,2018-09-13,357,12398,7,SO54255,1,1,32479860,32479860,17718673,811997.2
SO54256-4,2018-09-13,490,11546,7,SO54256,4,1,755860,755860,582012.2,18897.2
SO54256-3,2018-09-13,477,11546,7,SO54256,3,1,69860,69860,26128.2,1747.2
SO54256-2,2018-09-13,478,11546,7,SO54256,2,1,139860,139860,52308.2,3497.2
SO54256-1,2018-09-13,353,11546,7,SO54256,1,1,32479860,32479860,17718673,811997.2
SO54266-4,2018-09-13,463,13555,7,SO54266,4,1,342860,342860,128230.2,8572.2
SO54266-3,2018-09-13,477,13555,7,SO54266,3,1,69860,69860,26128.2,1747.2
SO54266-2,2018-09-13,478,13555,7,SO54266,2,1,139860,139860,52308.2,3497.2
SO54266-1,2018-09-13,363,13555,7,SO54266,1,1,32129860,32129860,17527738.2,803247.2
SO54267-4,2018-09-13,477,11604,10,SO54267,4,1,69860,69860,26128.2,1747.2
SO54267-3,2018-09-13,225,11604,10,SO54267,3,1,125860,125860,96912.2,3147.2
SO54267-2,2018-09-13,478,11604,10,SO54267,2,1,139860,139860,52308.2,3497.2
SO54267-1,2018-09-13,357,11604,10,SO54267,1,1,32479860,32479860,17718673,811997.2
SO54268-1,2018-09-13,539,11078,6,SO54268,1,1,349860,349860,130848.2,8747.2
SO54269-2,2018-09-13,480,11505,6,SO54269,2,1,32060,32060,11991,802.2
SO54269-1,2018-09-13,538,11505,6,SO54269,1,1,300860,300860,112522.2,7522.2
SO54277-2,2018-09-13,477,11510,6,SO54277,2,1,69860,69860,26128.2,1747.2
SO54277-1,2018-09-13,478,11510,6,SO54277,1,1,139860,139860,52308.2,3497.2
SO54277-3,2018-09-13,467,11510,6,SO54277,3,1,342860,342860,128230.2,8572.2
SO54291-3,2018-09-13,486,11419,10,SO54291,3,1,2226000,2226000,832524,55650
SO54291-2,2018-09-13,480,11419,10,SO54291,2,1,32060,32060,11991,802.2
SO54291-1,2018-09-13,538,11419,10,SO54291,1,1,300860,300860,112522.2,7522.2
SO54292-1,2018-09-13,537,11253,6,SO54292,1,1,490000,490000,183260,12250
SO54293-1,2018-09-13,537,11179,4,SO54293,1,1,490000,490000,183260,12250
SO54293-2,2018-09-13,528,11179,4,SO54293,2,1,69860,69860,26128.2,1747.2
SO54293-3,2018-09-13,485,11179,4,SO54293,3,1,307720,307720,115087,7693
SO54301-2,2018-09-13,214,11238,10,SO54301,2,1,489860,489860,183208.2,12247.2
SO54301-1,2018-09-13,578,11238,10,SO54301,1,1,17007900,17007900,10572111.2,425198.2
SO54302-2,2018-09-13,485,11761,9,SO54302,2,1,307720,307720,115087,7693
SO54302-3,2018-09-13,477,11761,9,SO54302,3,1,69860,69860,26128.2,1747.2
SO54302-4,2018-09-13,478,11761,9,SO54302,4,1,139860,139860,52308.2,3497.2
SO54302-1,2018-09-13,363,11761,9,SO54302,1,1,32129860,32129860,17527738.2,803247.2
SO54302-5,2018-09-13,467,11761,9,SO54302,5,1,342860,342860,128230.2,8572.2
SO54303-2,2018-09-13,477,11762,9,SO54303,2,1,69860,69860,26128.2,1747.2
SO54303-3,2018-09-13,478,11762,9,SO54303,3,1,139860,139860,52308.2,3497.2
SO54303-4,2018-09-13,487,11762,9,SO54303,4,1,769860,769860,287928.2,19247.2
SO54303-1,2018-09-13,355,11762,9,SO54303,1,1,32479860,32479860,17718673,811997.2
SO54304-2,2018-09-13,537,11766,9,SO54304,2,1,490000,490000,183260,12250
SO54304-3,2018-09-13,528,11766,9,SO54304,3,1,69860,69860,26128.2,1747.2
SO54304-4,2018-09-13,217,11766,9,SO54304,4,1,489860,489860,183208.2,12247.2
SO54304-5,2018-09-13,463,11766,9,SO54304,5,1,342860,342860,128230.2,8572.2
SO54304-1,2018-09-13,357,11766,9,SO54304,1,1,32479860,32479860,17718673,811997.2
SO54306-1,2018-09-13,355,11910,9,SO54306,1,1,32479860,32479860,17718673,811997.2
SO54307-2,2018-09-13,478,11111,9,SO54307,2,1,139860,139860,52308.2,3497.2
SO54307-3,2018-09-13,477,11111,9,SO54307,3,1,69860,69860,26128.2,1747.2
SO54307-4,2018-09-13,225,11111,9,SO54307,4,1,125860,125860,96912.2,3147.2
SO54307-1,2018-09-13,363,11111,9,SO54307,1,1,32129860,32129860,17527738.2,803247.2
SO54318-1,2018-09-14,355,11428,8,SO54318,1,1,32479860,32479860,17718673,811997.2
SO54318-2,2018-09-14,478,11428,8,SO54318,2,1,139860,139860,52308.2,3497.2
SO54318-3,2018-09-14,477,11428,8,SO54318,3,1,69860,69860,26128.2,1747.2
SO54318-4,2018-09-14,222,11428,8,SO54318,4,1,489860,489860,183208.2,12247.2
SO54318-5,2018-09-14,225,11428,8,SO54318,5,1,125860,125860,96912.2,3147.2
SO54319-1,2018-09-14,484,11519,6,SO54319,1,1,111300,111300,41626.2,2783.2
SO54331-1,2018-09-14,217,11331,6,SO54331,1,1,489860,489860,183208.2,12247.2
SO54332-2,2018-09-14,222,11019,6,SO54332,2,1,489860,489860,183208.2,12247.2
SO54332-3,2018-09-14,482,11019,6,SO54332,3,1,125860,125860,47072.2,3147.2
SO54332-1,2018-09-14,529,11019,6,SO54332,1,1,55860,55860,20892.2,1397.2
SO54354-1,2018-09-14,537,11511,1,SO54354,1,1,490000,490000,183260,12250
SO54355-1,2018-09-14,537,11194,4,SO54355,1,1,490000,490000,183260,12250
SO54355-2,2018-09-14,528,11194,4,SO54355,2,1,69860,69860,26128.2,1747.2
SO54355-3,2018-09-14,480,11194,4,SO54355,3,1,32060,32060,11991,802.2
SO54364-2,2018-09-14,478,11464,9,SO54364,2,1,139860,139860,52308.2,3497.2
SO54364-3,2018-09-14,477,11464,9,SO54364,3,1,69860,69860,26128.2,1747.2
SO54364-4,2018-09-14,463,11464,9,SO54364,4,1,342860,342860,128230.2,8572.2
SO54364-1,2018-09-14,359,11464,9,SO54364,1,1,32129860,32129860,17527738.2,803247.2
SO54365-1,2018-09-14,355,11893,9,SO54365,1,1,32479860,32479860,17718673,811997.2
SO54366-1,2018-09-14,363,11968,9,SO54366,1,1,32129860,32129860,17527738.2,803247.2
SO54367-1,2018-09-14,361,11110,9,SO54367,1,1,32129860,32129860,17527738.2,803247.2
SO54376-1,2018-09-15,355,11570,8,SO54376,1,1,32479860,32479860,17718673,811997.2
SO54377-1,2018-09-15,357,13541,8,SO54377,1,1,32479860,32479860,17718673,811997.2
SO54377-2,2018-09-15,537,13541,8,SO54377,2,1,490000,490000,183260,12250
SO54377-3,2018-09-15,528,13541,8,SO54377,3,1,69860,69860,26128.2,1747.2
SO54377-4,2018-09-15,485,13541,8,SO54377,4,1,307720,307720,115087,7693
SO54377-5,2018-09-15,478,13541,8,SO54377,5,1,139860,139860,52308.2,3497.2
SO54377-6,2018-09-15,477,13541,8,SO54377,6,1,69860,69860,26128.2,1747.2
SO54379-2,2018-09-15,479,11200,6,SO54379,2,1,125860,125860,47072.2,3147.2
SO54379-3,2018-09-15,225,11200,6,SO54379,3,1,125860,125860,96912.2,3147.2
SO54379-1,2018-09-15,477,11200,6,SO54379,1,1,69860,69860,26128.2,1747.2
SO54387-1,2018-09-15,353,13559,8,SO54387,1,1,32479860,32479860,17718673,811997.2
SO54387-2,2018-09-15,478,13559,8,SO54387,2,1,139860,139860,52308.2,3497.2
SO54388-2,2018-09-15,237,11300,6,SO54388,2,1,699860,699860,538892.2,17497.2
SO54388-1,2018-09-15,539,11300,6,SO54388,1,1,349860,349860,130848.2,8747.2
SO54391-2,2018-09-15,484,11091,6,SO54391,2,1,111300,111300,41626.2,2783.2
SO54391-1,2018-09-15,530,11091,6,SO54391,1,1,69860,69860,26128.2,1747.2
SO54412-1,2018-09-15,537,11220,4,SO54412,1,1,490000,490000,183260,12250
SO54412-2,2018-09-15,528,11220,4,SO54412,2,1,69860,69860,26128.2,1747.2
SO54418-3,2018-09-15,530,14697,10,SO54418,3,1,69860,69860,26128.2,1747.2
SO54418-2,2018-09-15,541,14697,10,SO54418,2,1,405860,405860,151792.2,10147.2
SO54418-1,2018-09-15,567,14697,10,SO54418,1,1,10392900,10392900,6460227.2,259823.2
SO54419-4,2018-09-15,465,17651,7,SO54419,4,1,342860,342860,128230.2,8572.2
SO54419-3,2018-09-15,477,17651,7,SO54419,3,1,69860,69860,26128.2,1747.2
SO54419-2,2018-09-15,479,17651,7,SO54419,2,1,125860,125860,47072.2,3147.2
SO54419-1,2018-09-15,570,17651,7,SO54419,1,1,10392900,10392900,6460227.2,259823.2
SO54423-1,2018-09-15,361,11903,9,SO54423,1,1,32129860,32129860,17527738.2,803247.2
SO54431-3,2018-09-16,480,12620,7,SO54431,3,1,32060,32060,11991,802.2
SO54431-2,2018-09-16,537,12620,7,SO54431,2,1,490000,490000,183260,12250
SO54431-1,2018-09-16,363,12620,7,SO54431,1,1,32129860,32129860,17527738.2,803247.2
SO54433-2,2018-09-16,480,11116,9,SO54433,2,1,32060,32060,11991,802.2
SO54433-1,2018-09-16,535,11116,9,SO54433,1,1,349860,349860,130848.2,8747.2
SO54436-1,2018-09-16,478,11079,9,SO54436,1,1,139860,139860,52308.2,3497.2
SO54439-2,2018-09-16,484,11293,1,SO54439,2,1,111300,111300,41626.2,2783.2
SO54439-1,2018-09-16,480,11293,1,SO54439,1,1,32060,32060,11991,802.2
SO54440-3,2018-09-16,484,11519,6,SO54440,3,1,111300,111300,41626.2,2783.2
SO54440-1,2018-09-16,529,11519,6,SO54440,1,1,55860,55860,20892.2,1397.2
SO54440-2,2018-09-16,480,11519,6,SO54440,2,1,32060,32060,11991,802.2
SO54443-2,2018-09-16,541,11277,6,SO54443,2,1,405860,405860,151792.2,10147.2
SO54443-3,2018-09-16,487,11277,6,SO54443,3,1,769860,769860,287928.2,19247.2
SO54443-1,2018-09-16,530,11277,6,SO54443,1,1,69860,69860,26128.2,1747.2
SO54444-2,2018-09-16,529,11185,6,SO54444,2,1,55860,55860,20892.2,1397.2
SO54444-3,2018-09-16,480,11185,6,SO54444,3,1,32060,32060,11991,802.2
SO54444-1,2018-09-16,540,11185,6,SO54444,1,1,456400,456400,170693.6,11410
SO54453-1,2018-09-16,488,11567,8,SO54453,1,1,755860,755860,582012.2,18897.2
SO54468-5,2018-09-16,482,11535,1,SO54468,5,1,125860,125860,47072.2,3147.2
SO54468-4,2018-09-16,477,11535,1,SO54468,4,1,69860,69860,26128.2,1747.2
SO54468-3,2018-09-16,478,11535,1,SO54468,3,1,139860,139860,52308.2,3497.2
SO54468-2,2018-09-16,485,11535,1,SO54468,2,1,307720,307720,115087,7693
SO54468-1,2018-09-16,363,11535,1,SO54468,1,1,32129860,32129860,17527738.2,803247.2
SO54477-2,2018-09-17,483,11550,10,SO54477,2,1,1680000,1680000,628320,42000
SO54477-1,2018-09-17,361,11550,10,SO54477,1,1,32129860,32129860,17527738.2,803247.2
SO54478-4,2018-09-17,222,11439,7,SO54478,4,1,489860,489860,183208.2,12247.2
